year,subject,name,layer
2023,0801 力学,中国矿业大学,前30%
2023,0801 力学,东南大学,前30%
2023,0801 力学,中山大学,前30%
2023,0801 力学,东北大学,前30%
2023,0801 力学,中南大学,前30%
2023,0801 力学,湖南大学,前40%
2023,0803 光学工程,华中科技大学,前3%
2023,0803 光学工程,浙江大学,前3%
2023,0803 光学工程,天津大学,前7%
2023,0803 光学工程,北京理工大学,前7%
2023,0803 光学工程,南京理工大学,前7%
2023,0803 光学工程,清华大学,前7%
2023,0803 光学工程,电子科技大学,前12%
2023,0803 光学工程,深圳大学,前12%
2023,0803 光学工程,哈尔滨工业大学,前12%
2023,0803 光学工程,南开大学,前12%
2023,0803 光学工程,长春理工大学,前12%
2023,0803 光学工程,中国人民解放军国防科技大学,前20%
2023,0803 光学工程,暨南大学,前20%
2023,0803 光学工程,北京航空航天大学,前20%
2023,0803 光学工程,南京大学,前20%
2023,0803 光学工程,苏州大学,前20%
2023,0803 光学工程,上海理工大学,前20%
2023,0803 光学工程,北京邮电大学,前20%
2023,0803 光学工程,东南大学,前20%
2023,0803 光学工程,西安工业大学,前30%
2023,0803 光学工程,西北工业大学,前30%
2023,0803 光学工程,中国科学技术大学,前30%
2023,0803 光学工程,中山大学,前30%
2023,0803 光学工程,西安电子科技大学,前30%
2023,0803 光学工程,重庆大学,前30%
2023,0803 光学工程,复旦大学,前30%
2023,0803 光学工程,南京邮电大学,前30%
2023,0803 光学工程,哈尔滨工程大学,前30%
2023,0803 光学工程,太原理工大学,前30%
2023,0803 光学工程,河北大学,前40%
2023,0804 仪器科学与技术,北京航空航天大学,前3%
2023,0804 仪器科学与技术,哈尔滨工业大学,前3%
2023,0804 仪器科学与技术,清华大学,前7%
2023,0804 仪器科学与技术,天津大学,前7%
2023,0804 仪器科学与技术,东南大学,前7%
2023,0804 仪器科学与技术,重庆大学,前12%
2023,0804 仪器科学与技术,西安交通大学,前12%
2023,0804 仪器科学与技术,北京理工大学,前12%
2023,0804 仪器科学与技术,吉林大学,前12%
2023,0804 仪器科学与技术,上海交通大学,前20%
2023,0804 仪器科学与技术,电子科技大学,前20%
2023,0804 仪器科学与技术,中北大学,前20%
2023,0804 仪器科学与技术,中国计量大学,前20%
2023,0804 仪器科学与技术,北京信息科技大学,前20%
2023,0804 仪器科学与技术,西安电子科技大学,前20%
2023,0804 仪器科学与技术,南京航空航天大学,前30%
2023,0804 仪器科学与技术,合肥工业大学,前30%
2023,0804 仪器科学与技术,中国科学技术大学,前30%
2023,0804 仪器科学与技术,中国人民解放军国防科技大学,前30%
2023,0804 仪器科学与技术,南京理工大学,前30%
2023,0804 仪器科学与技术,桂林电子科技大学,前30%
2023,0804 仪器科学与技术,武汉大学,前30%
2023,0804 仪器科学与技术,大连理工大学,前40%
2023,0804 仪器科学与技术,北京科技大学,前40%
2023,0804 仪器科学与技术,河北大学,前40%
2023,0804 仪器科学与技术,西安理工大学,前40%
2023,0804 仪器科学与技术,江苏大学,前40%
2023,0804 仪器科学与技术,四川大学,前40%
2023,0804 仪器科学与技术,厦门大学,前40%
2023,0804 仪器科学与技术,上海理工大学,前40%
2023,0806 冶金工程,北京科技大学,前2名
2023,0806 冶金工程,中南大学,前2名
2023,0806 冶金工程,东北大学,前3名
2023,0806 冶金工程,昆明理工大学,前4名
2023,0806 冶金工程,上海大学,前20%
2023,0806 冶金工程,重庆大学,前30%
2023,0806 冶金工程,江西理工大学,前30%
2023,0806 冶金工程,安徽工业大学,前40%
2023,0806 冶金工程,武汉科技大学,前40%
2023,0806 冶金工程,华北理工大学,前40%
2023,0806 冶金工程,内蒙古科技大学,前50%
2023,0806 冶金工程,郑州大学,前50%
2023,0807 动力工程及工程热物理,西安交通大学,前3%
2023,0807 动力工程及工程热物理,浙江大学,前3%
2023,0807 动力工程及工程热物理,清华大学,前3%
2023,0807 动力工程及工程热物理,华中科技大学,前7%
2023,0807 动力工程及工程热物理,上海交通大学,前7%
2023,0807 动力工程及工程热物理,华北电力大学,前7%
2023,0807 动力工程及工程热物理,天津大学,前7%
2023,0807 动力工程及工程热物理,哈尔滨工业大学,前12%
2023,0807 动力工程及工程热物理,大连理工大学,前12%
2023,0807 动力工程及工程热物理,东南大学,前12%
2023,0807 动力工程及工程热物理,江苏大学,前12%
2023,0807 动力工程及工程热物理,重庆大学,前12%
2023,0807 动力工程及工程热物理,北京航空航天大学,前20%
2023,0807 动力工程及工程热物理,中国科学技术大学,前20%
2023,0807 动力工程及工程热物理,北京理工大学,前20%
2023,0807 动力工程及工程热物理,哈尔滨工程大学,前20%
2023,0807 动力工程及工程热物理,华东理工大学,前20%
2023,0807 动力工程及工程热物理,南京工业大学,前20%
2023,0807 动力工程及工程热物理,北京科技大学,前20%
2023,0807 动力工程及工程热物理,上海理工大学,前20%
2023,0807 动力工程及工程热物理,南京理工大学,前20%
2023,0807 动力工程及工程热物理,西北工业大学,前30%
2023,0807 动力工程及工程热物理,同济大学,前30%
2023,0807 动力工程及工程热物理,南京航空航天大学,前30%
2023,0807 动力工程及工程热物理,山东大学,前30%
2023,0807 动力工程及工程热物理,中国石油大学（华东）,前30%
2023,0807 动力工程及工程热物理,东北电力大学,前30%
2023,0807 动力工程及工程热物理,中南大学,前30%
2023,0807 动力工程及工程热物理,武汉大学,前30%
2023,0807 动力工程及工程热物理,吉林大学,前30%
2023,0808 电气工程,清华大学,前3%
2023,0808 电气工程,西安交通大学,前3%
2023,0808 电气工程,华中科技大学,前3%
2023,0808 电气工程,华北电力大学,前7%
2023,0808 电气工程,湖南大学,前7%
2023,0808 电气工程,浙江大学,前7%
2023,0808 电气工程,哈尔滨工业大学,前7%
2023,0808 电气工程,东南大学,前7%
2023,0808 电气工程,重庆大学,前12%
2023,0808 电气工程,天津大学,前12%
2023,0808 电气工程,南京航空航天大学,前12%
2023,0808 电气工程,上海交通大学,前12%
2023,0808 电气工程,中国人民解放军海军工程大学,前12%
2023,0808 电气工程,西南交通大学,前20%
2023,0808 电气工程,武汉大学,前20%
2023,0808 电气工程,山东大学,前20%
2023,0808 电气工程,北京航空航天大学,前20%
2023,0808 电气工程,合肥工业大学,前20%
2023,0808 电气工程,华南理工大学,前20%
2023,0808 电气工程,东北电力大学,前20%
2023,0808 电气工程,河北工业大学,前20%
2023,0808 电气工程,北京交通大学,前20%
2023,0808 电气工程,西北工业大学,前20%
2023,0808 电气工程,武汉理工大学,前30%
2023,0808 电气工程,哈尔滨理工大学,前30%
2023,0808 电气工程,四川大学,前30%
2023,0808 电气工程,长沙理工大学,前30%
2023,0808 电气工程,河海大学,前30%
2023,0808 电气工程,东北大学,前30%
2023,0808 电气工程,沈阳工业大学,前30%
2023,0810 信息与通信工程,西安电子科技大学,前3%
2023,0810 信息与通信工程,北京邮电大学,前3%
2023,0810 信息与通信工程,电子科技大学,前3%
2023,0810 信息与通信工程,北京理工大学,前3%
2023,0810 信息与通信工程,清华大学,前3%
2023,0810 信息与通信工程,东南大学,前7%
2023,0810 信息与通信工程,北京交通大学,前7%
2023,0810 信息与通信工程,上海交通大学,前7%
2023,0810 信息与通信工程,哈尔滨工业大学,前7%
2023,0810 信息与通信工程,南京邮电大学,前7%
2023,0810 信息与通信工程,中国人民解放军国防科技大学,前7%
2023,0810 信息与通信工程,华中科技大学,前7%
2023,0810 信息与通信工程,北京航空航天大学,前7%
2023,0810 信息与通信工程,南京航空航天大学,前12%
2023,0810 信息与通信工程,深圳大学,前12%
2023,0810 信息与通信工程,中国科学技术大学,前12%
2023,0810 信息与通信工程,浙江大学,前12%
2023,0810 信息与通信工程,西北工业大学,前12%
2023,0810 信息与通信工程,重庆邮电大学,前12%
2023,0810 信息与通信工程,西南交通大学,前12%
2023,0810 信息与通信工程,华南理工大学,前12%
2023,0810 信息与通信工程,西安交通大学,前12%
2023,0810 信息与通信工程,北京大学,前12%
2023,0810 信息与通信工程,广东工业大学,前20%
2023,0810 信息与通信工程,中山大学,前20%
2023,0810 信息与通信工程,哈尔滨工程大学,前20%
2023,0810 信息与通信工程,武汉大学,前20%
2023,0810 信息与通信工程,上海大学,前20%
2023,0810 信息与通信工程,南京信息工程大学,前20%
2023,0810 信息与通信工程,南京理工大学,前20%
2023,0811 控制科学与工程,东北大学,前3%
2023,0811 控制科学与工程,清华大学,前3%
2023,0811 控制科学与工程,北京航空航天大学,前3%
2023,0811 控制科学与工程,北京理工大学,前3%
2023,0811 控制科学与工程,哈尔滨工业大学,前3%
2023,0811 控制科学与工程,浙江大学,前7%
2023,0811 控制科学与工程,上海交通大学,前7%
2023,0811 控制科学与工程,西安交通大学,前7%
2023,0811 控制科学与工程,华中科技大学,前7%
2023,0811 控制科学与工程,中南大学,前7%
2023,0811 控制科学与工程,山东大学,前7%
2023,0811 控制科学与工程,南京理工大学,前7%
2023,0811 控制科学与工程,广东工业大学,前7%
2023,0811 控制科学与工程,哈尔滨工程大学,前12%
2023,0811 控制科学与工程,湖南大学,前12%
2023,0811 控制科学与工程,同济大学,前12%
2023,0811 控制科学与工程,华东理工大学,前12%
2023,0811 控制科学与工程,西北工业大学,前12%
2023,0811 控制科学与工程,大连理工大学,前12%
2023,0811 控制科学与工程,南京航空航天大学,前12%
2023,0811 控制科学与工程,东南大学,前12%
2023,0811 控制科学与工程,山东科技大学,前12%
2023,0811 控制科学与工程,北京工业大学,前12%
2023,0811 控制科学与工程,北京科技大学,前20%
2023,0811 控制科学与工程,中国人民解放军国防科技大学,前20%
2023,0811 控制科学与工程,西安电子科技大学,前20%
2023,0811 控制科学与工程,天津大学,前20%
2023,0811 控制科学与工程,杭州电子科技大学,前20%
2023,0811 控制科学与工程,上海大学,前20%
2023,0811 控制科学与工程,中国科学技术大学,前20%
2023,0813 建筑学,清华大学,前3%
2023,0813 建筑学,东南大学,前3%
2023,0813 建筑学,西安建筑科技大学,前7%
2023,0813 建筑学,同济大学,前7%
2023,0813 建筑学,华南理工大学,前7%
2023,0813 建筑学,天津大学,前12%
2023,0813 建筑学,深圳大学,前12%
2023,0813 建筑学,哈尔滨工业大学,前12%
2023,0813 建筑学,北京建筑大学,前12%
2023,0813 建筑学,重庆大学,前12%
2023,0813 建筑学,湖南大学,前20%
2023,0813 建筑学,上海交通大学,前20%
2023,0813 建筑学,南京大学,前20%
2023,0813 建筑学,浙江大学,前20%
2023,0813 建筑学,山东建筑大学,前20%
2023,0813 建筑学,武汉大学,前20%
2023,0813 建筑学,华中科技大学,前20%
2023,0813 建筑学,沈阳建筑大学,前30%
2023,0813 建筑学,内蒙古工业大学,前30%
2023,0813 建筑学,南京工业大学,前30%
2023,0813 建筑学,厦门大学,前30%
2023,0813 建筑学,大连理工大学,前30%
2023,0813 建筑学,华侨大学,前30%
2023,0813 建筑学,昆明理工大学,前30%
2023,0813 建筑学,青岛理工大学,前30%
2023,0813 建筑学,北京工业大学,前40%
2023,0813 建筑学,西安交通大学,前40%
2023,0813 建筑学,西南交通大学,前40%
2023,0813 建筑学,吉林建筑大学,前40%
2023,0813 建筑学,广东工业大学,前40%
2023,0814 土木工程,同济大学,前3%
2023,0814 土木工程,浙江大学,前3%
2023,0814 土木工程,东南大学,前3%
2023,0814 土木工程,重庆大学,前3%
2023,0814 土木工程,清华大学,前3%
2023,0814 土木工程,哈尔滨工业大学,前7%
2023,0814 土木工程,西南交通大学,前7%
2023,0814 土木工程,山东大学,前7%
2023,0814 土木工程,大连理工大学,前7%
2023,0814 土木工程,湖南大学,前7%
2023,0814 土木工程,四川大学,前7%
2023,0814 土木工程,河海大学,前12%
2023,0814 土木工程,深圳大学,前12%
2023,0814 土木工程,北京工业大学,前12%
2023,0814 土木工程,天津大学,前12%
2023,0814 土木工程,武汉大学,前12%
2023,0814 土木工程,西安建筑科技大学,前12%
2023,0814 土木工程,广州大学,前12%
2023,0814 土木工程,中南大学,前12%
2023,0814 土木工程,北京交通大学,前12%
2023,0814 土木工程,重庆交通大学,前20%
2023,0814 土木工程,华中科技大学,前20%
2023,0814 土木工程,长沙理工大学,前20%
2023,0814 土木工程,中国矿业大学,前20%
2023,0814 土木工程,上海交通大学,前20%
2023,0814 土木工程,北京建筑大学,前20%
2023,0814 土木工程,华南理工大学,前20%
2023,0814 土木工程,青岛理工大学,前20%
2023,0814 土木工程,长安大学,前20%
2023,0814 土木工程,广西大学,前20%
2023,0815 水利工程,河海大学,前2名
2023,0815 水利工程,清华大学,前2名
2023,0815 水利工程,武汉大学,前7%
2023,0815 水利工程,大连理工大学,前7%
2023,0815 水利工程,中国海洋大学,前12%
2023,0815 水利工程,西安理工大学,前12%
2023,0815 水利工程,天津大学,前12%
2023,0815 水利工程,四川大学,前20%
2023,0815 水利工程,北京师范大学,前20%
2023,0815 水利工程,西北农林科技大学,前20%
2023,0815 水利工程,中国农业大学,前20%
2023,0815 水利工程,华中科技大学,前20%
2023,0815 水利工程,中山大学,前20%
2023,0815 水利工程,三峡大学,前30%
2023,0815 水利工程,中国地质大学（武汉）,前30%
2023,0815 水利工程,郑州大学,前30%
2023,0815 水利工程,内蒙古农业大学,前30%
2023,0815 水利工程,长安大学,前30%
2023,0815 水利工程,青海大学,前30%
2023,0815 水利工程,宁夏大学,前40%
2023,0815 水利工程,长沙理工大学,前40%
2023,0815 水利工程,河北工程大学,前40%
2023,0815 水利工程,重庆交通大学,前40%
2023,0815 水利工程,兰州大学,前40%
2023,0815 水利工程,华北水利水电大学,前40%
2023,0815 水利工程,南京信息工程大学,前40%
2023,0815 水利工程,中国地质大学（北京）,前50%
2023,0815 水利工程,华东师范大学,前50%
2023,0815 水利工程,扬州大学,前50%
2023,0815 水利工程,南昌工程学院,前50%
2023,0816 测绘科学与技术,武汉大学,前2名
2023,0816 测绘科学与技术,同济大学,前2名
2023,0816 测绘科学与技术,中南大学,前7%
2023,0816 测绘科学与技术,中国矿业大学,前12%
2023,0816 测绘科学与技术,长安大学,前12%
2023,0816 测绘科学与技术,兰州交通大学,前12%
2023,0816 测绘科学与技术,山东科技大学,前20%
2023,0816 测绘科学与技术,中国人民解放军战略支援部队信息工程大学,前20%
2023,0816 测绘科学与技术,北京大学,前20%
2023,0816 测绘科学与技术,中山大学,前20%
2023,0816 测绘科学与技术,南京信息工程大学,前20%
2023,0816 测绘科学与技术,西南交通大学,前30%
2023,0816 测绘科学与技术,电子科技大学,前30%
2023,0816 测绘科学与技术,中国地质大学（北京）,前30%
2023,0816 测绘科学与技术,中国地质大学（武汉）,前30%
2023,0816 测绘科学与技术,北京建筑大学,前30%
2023,0816 测绘科学与技术,湖南科技大学,前30%
2023,0816 测绘科学与技术,中国人民解放军海军大连舰艇学院,前40%
2023,0816 测绘科学与技术,河南理工大学,前40%
2023,0816 测绘科学与技术,河海大学,前40%
2023,0816 测绘科学与技术,中国矿业大学（北京）,前40%
2023,0816 测绘科学与技术,西安科技大学,前40%
2023,0816 测绘科学与技术,南京师范大学,前50%
2023,0816 测绘科学与技术,成都理工大学,前50%
2023,0816 测绘科学与技术,吉林大学,前50%
2023,0816 测绘科学与技术,中国石油大学（华东）,前50%
2023,0816 测绘科学与技术,东南大学,前50%
2023,0818 地质资源与地质工程,中国地质大学（武汉）,前2名
2023,0818 地质资源与地质工程,中国石油大学（华东）,前2名
2023,0818 地质资源与地质工程,吉林大学,前7%
2023,0818 地质资源与地质工程,成都理工大学,前12%
2023,0818 地质资源与地质工程,中南大学,前12%
2023,0818 地质资源与地质工程,中国地质大学（北京）,前20%
2023,0818 地质资源与地质工程,中国石油大学（北京）,前20%
2023,0818 地质资源与地质工程,同济大学,前20%
2023,0818 地质资源与地质工程,中国矿业大学,前20%
2023,0818 地质资源与地质工程,南京大学,前30%
2023,0818 地质资源与地质工程,中国矿业大学（北京）,前30%
2023,0818 地质资源与地质工程,长安大学,前30%
2023,0818 地质资源与地质工程,西北大学,前30%
2023,0818 地质资源与地质工程,东北石油大学,前40%
2023,0818 地质资源与地质工程,河海大学,前40%
2023,0818 地质资源与地质工程,长江大学,前40%
2023,0818 地质资源与地质工程,西安科技大学,前40%
2023,0818 地质资源与地质工程,桂林理工大学,前40%
2023,0818 地质资源与地质工程,东华理工大学,前50%
2023,0818 地质资源与地质工程,河南理工大学,前50%
2023,0818 地质资源与地质工程,山东科技大学,前50%
2023,0818 地质资源与地质工程,西南石油大学,前50%
2023,0819 矿业工程,中南大学,前2名
2023,0819 矿业工程,中国矿业大学,前2名
2023,0819 矿业工程,东北大学,前3名
2023,0819 矿业工程,中国矿业大学（北京）,前4名
2023,0819 矿业工程,太原理工大学,前20%
2023,0819 矿业工程,重庆大学,前20%
2023,0819 矿业工程,北京科技大学,前30%
2023,0819 矿业工程,山东科技大学,前30%
2023,0819 矿业工程,武汉科技大学,前30%
2023,0819 矿业工程,昆明理工大学,前40%
2023,0819 矿业工程,河南理工大学,前40%
2023,0819 矿业工程,安徽理工大学,前40%
2023,0819 矿业工程,西安科技大学,前50%
2023,0819 矿业工程,江西理工大学,前50%
2023,0819 矿业工程,辽宁工程技术大学,前50%
2023,0820 石油与天然气工程,中国石油大学（北京）,前2名
2023,0820 石油与天然气工程,中国石油大学（华东）,前2名
2023,0820 石油与天然气工程,西南石油大学,前3名
2023,0820 石油与天然气工程,东北石油大学,前4名
2023,0820 石油与天然气工程,西安石油大学,前40%
2023,0820 石油与天然气工程,长江大学,前40%
2023,0820 石油与天然气工程,中国地质大学（北京）,前50%
2023,0820 石油与天然气工程,华东理工大学,前50%
2023,0821 纺织科学与工程,东华大学,前1%
2023,0821 纺织科学与工程,浙江理工大学,前1%
2023,0821 纺织科学与工程,江南大学,前5%
2023,0821 纺织科学与工程,武汉纺织大学,前10%
2023,0821 纺织科学与工程,天津工业大学,前30%
2023,0821 纺织科学与工程,青岛大学,前30%
2023,0821 纺织科学与工程,北京服装学院,前40%
2023,0821 纺织科学与工程,苏州大学,前40%
2023,0821 纺织科学与工程,南通大学,前50%
2023,0821 纺织科学与工程,西安工程大学,前50%
2023,0821 纺织科学与工程,上海工程技术大学,前50%
2023,0822 轻工技术与工程,江南大学,前2%
2023,0822 轻工技术与工程,华南理工大学,前2%
2023,0822 轻工技术与工程,广西大学,前3%
2023,0822 轻工技术与工程,陕西科技大学,前4%
2023,0822 轻工技术与工程,四川大学,前30%
2023,0822 轻工技术与工程,齐鲁工业大学,前30%
2023,0822 轻工技术与工程,天津科技大学,前40%
2023,0822 轻工技术与工程,南京林业大学,前40%
2023,0822 轻工技术与工程,大连工业大学,前50%
2023,0822 轻工技术与工程,湖北工业大学,前50%
2023,0823 交通运输工程,北京交通大学,前3%
2023,0823 交通运输工程,西南交通大学,前3%
2023,0823 交通运输工程,北京航空航天大学,前7%
2023,0823 交通运输工程,同济大学,前7%
2023,0823 交通运输工程,东南大学,前12%
2023,0823 交通运输工程,长安大学,前12%
2023,0823 交通运输工程,中南大学,前12%
2023,0823 交通运输工程,长沙理工大学,前12%
2023,0823 交通运输工程,武汉理工大学,前20%
2023,0823 交通运输工程,清华大学,前20%
2023,0823 交通运输工程,大连海事大学,前20%
2023,0823 交通运输工程,哈尔滨工业大学,前20%
2023,0823 交通运输工程,华东交通大学,前20%
2023,0823 交通运输工程,石家庄铁道大学,前30%
2023,0823 交通运输工程,上海交通大学,前30%
2023,0823 交通运输工程,南京航空航天大学,前30%
2023,0823 交通运输工程,吉林大学,前30%
2023,0823 交通运输工程,上海海事大学,前30%
2023,0823 交通运输工程,西安电子科技大学,前30%
2023,0823 交通运输工程,北京工业大学,前30%
2023,0823 交通运输工程,中山大学,前40%
2023,0823 交通运输工程,大连理工大学,前40%
2023,0823 交通运输工程,重庆交通大学,前40%
2023,0823 交通运输工程,西北工业大学,前40%
2023,0823 交通运输工程,华南理工大学,前40%
2023,0823 交通运输工程,重庆大学,前40%
2023,0823 交通运输工程,合肥工业大学,前40%
2023,0823 交通运输工程,湖南大学,前50%
2023,0823 交通运输工程,江苏大学,前50%
2023,0823 交通运输工程,兰州交通大学,前50%
2023,0824 船舶与海洋工程,哈尔滨工程大学,前2%
2023,0824 船舶与海洋工程,上海交通大学,前2%
2023,0824 船舶与海洋工程,大连理工大学,前3%
2023,0824 船舶与海洋工程,大连海事大学,前4%
2023,0824 船舶与海洋工程,武汉理工大学,前20%
2023,0824 船舶与海洋工程,江苏科技大学,前20%
2023,0824 船舶与海洋工程,西北工业大学,前30%
2023,0824 船舶与海洋工程,中国海洋大学,前30%
2023,0824 船舶与海洋工程,天津大学,前30%
2023,0824 船舶与海洋工程,华中科技大学,前40%
2023,0824 船舶与海洋工程,中国人民解放军海军工程大学,前40%
2023,0824 船舶与海洋工程,哈尔滨工业大学,前40%
2023,0824 船舶与海洋工程,上海海事大学,前50%
2023,0824 船舶与海洋工程,河海大学,前50%
2023,0824 船舶与海洋工程,宁波大学,前50%
2023,0825 航空宇航科学与技术,北京航空航天大学,前2名
2023,0825 航空宇航科学与技术,西北工业大学,前2名
2023,0825 航空宇航科学与技术,南京航空航天大学,前3名
2023,0825 航空宇航科学与技术,哈尔滨工业大学,前12%
2023,0825 航空宇航科学与技术,北京理工大学,前20%
2023,0825 航空宇航科学与技术,中国人民解放军国防科技大学,前20%
2023,0825 航空宇航科学与技术,上海交通大学,前20%
2023,0825 航空宇航科学与技术,清华大学,前30%
2023,0825 航空宇航科学与技术,中国人民解放军空军工程大学,前30%
2023,0825 航空宇航科学与技术,浙江大学,前30%
2023,0825 航空宇航科学与技术,大连理工大学,前30%
2023,0825 航空宇航科学与技术,厦门大学,前30%
2023,0825 航空宇航科学与技术,西安交通大学,前40%
2023,0825 航空宇航科学与技术,中国民航大学,前40%
2023,0825 航空宇航科学与技术,四川大学,前50%
2023,0825 航空宇航科学与技术,中南大学,前50%
2023,0825 航空宇航科学与技术,中国人民解放军海军航空大学,前50%
2023,0825 航空宇航科学与技术,太原理工大学,前50%
2023,0826 兵器科学与技术,北京理工大学,前2名
2023,0826 兵器科学与技术,南京理工大学,前2名
2023,0826 兵器科学与技术,西北工业大学,前3名
2023,0826 兵器科学与技术,中北大学,前4名
2023,0826 兵器科学与技术,中国人民解放军火箭军工程大学,前30%
2023,0826 兵器科学与技术,南京航空航天大学,前40%
2023,0826 兵器科学与技术,中国人民解放军海军工程大学,前50%
2023,0826 兵器科学与技术,中国人民解放军陆军炮兵防空兵学院,前50%
2023,0827 核科学与技术,清华大学,前2名
2023,0827 核科学与技术,西安交通大学,前2名
2023,0827 核科学与技术,中国科学技术大学,前3名
2023,0827 核科学与技术,哈尔滨工程大学,前4名
2023,0827 核科学与技术,兰州大学,前30%
2023,0827 核科学与技术,东华理工大学,前30%
2023,0827 核科学与技术,北京大学,前40%
2023,0827 核科学与技术,南华大学,前40%
2023,0827 核科学与技术,上海交通大学,前50%
2023,0827 核科学与技术,华北电力大学,前50%
2023,0827 核科学与技术,四川大学,前50%
2023,0828 农业工程,中国农业大学,前2名
2023,0828 农业工程,华南农业大学,前2名
2023,0828 农业工程,西北农林科技大学,前7%
2023,0828 农业工程,吉林大学,前12%
2023,0828 农业工程,浙江大学,前12%
2023,0828 农业工程,江苏大学,前20%
2023,0828 农业工程,华中农业大学,前20%
2023,0828 农业工程,南京农业大学,前20%
2023,0828 农业工程,石河子大学,前20%
2023,0828 农业工程,青岛农业大学,前30%
2023,0828 农业工程,东北农业大学,前30%
2023,0828 农业工程,山东理工大学,前30%
2023,0828 农业工程,云南师范大学,前30%
2023,0828 农业工程,内蒙古农业大学,前40%
2023,0828 农业工程,河海大学,前40%
2023,0828 农业工程,河南农业大学,前40%
2023,0828 农业工程,昆明理工大学,前40%
2023,0828 农业工程,河南科技大学,前40%
2023,0828 农业工程,海南大学,前50%
2023,0828 农业工程,福建农林大学,前50%
2023,0828 农业工程,山东农业大学,前50%
2023,0828 农业工程,西南大学,前50%
2023,0829 林业工程,东北林业大学,前2%
2023,0829 林业工程,北京林业大学,前2%
2023,0829 林业工程,南京林业大学,前3%
2023,0829 林业工程,西南林业大学,前4%
2023,0829 林业工程,中南林业科技大学,前50%
2023,0829 林业工程,北华大学,前50%
2023,0830 环境科学与工程,清华大学,前3%
2023,0830 环境科学与工程,同济大学,前3%
2023,0830 环境科学与工程,北京大学,前3%
2023,0830 环境科学与工程,南京大学,前3%
2023,0830 环境科学与工程,哈尔滨工业大学,前3%
2023,0830 环境科学与工程,浙江大学,前3%
2023,0830 环境科学与工程,北京师范大学,前7%
2023,0830 环境科学与工程,南开大学,前7%
2023,0830 环境科学与工程,河海大学,前7%
2023,0830 环境科学与工程,中山大学,前7%
2023,0830 环境科学与工程,上海交通大学,前7%
2023,0830 环境科学与工程,天津大学,前7%
2023,0830 环境科学与工程,大连理工大学,前7%
2023,0830 环境科学与工程,湖南大学,前7%
2023,0830 环境科学与工程,广东工业大学,前12%
2023,0830 环境科学与工程,华南理工大学,前12%
2023,0830 环境科学与工程,昆明理工大学,前12%
2023,0830 环境科学与工程,山东大学,前12%
2023,0830 环境科学与工程,北京工业大学,前12%
2023,0830 环境科学与工程,复旦大学,前12%
2023,0830 环境科学与工程,山西大学,前12%
2023,0830 环境科学与工程,中国科学技术大学,前12%
2023,0830 环境科学与工程,四川大学,前12%
2023,0830 环境科学与工程,重庆大学,前12%
2023,0830 环境科学与工程,华中科技大学,前20%
2023,0830 环境科学与工程,暨南大学,前20%
2023,0830 环境科学与工程,浙江工业大学,前20%
2023,0830 环境科学与工程,南京信息工程大学,前20%
2023,0830 环境科学与工程,华东师范大学,前20%
2023,0830 环境科学与工程,中国地质大学（武汉）,前20%
2023,0831 生物医学工程,东南大学,前3%
2023,0831 生物医学工程,清华大学,前3%
2023,0831 生物医学工程,天津大学,前7%
2023,0831 生物医学工程,上海交通大学,前7%
2023,0831 生物医学工程,北京航空航天大学,前7%
2023,0831 生物医学工程,四川大学,前7%
2023,0831 生物医学工程,华中科技大学,前12%
2023,0831 生物医学工程,浙江大学,前12%
2023,0831 生物医学工程,北京大学,前12%
2023,0831 生物医学工程,电子科技大学,前12%
2023,0831 生物医学工程,中山大学,前12%
2023,0831 生物医学工程,复旦大学,前20%
2023,0831 生物医学工程,华南理工大学,前20%
2023,0831 生物医学工程,西安交通大学,前20%
2023,0831 生物医学工程,南方医科大学,前20%
2023,0831 生物医学工程,重庆医科大学,前20%
2023,0831 生物医学工程,北京理工大学,前20%
2023,0831 生物医学工程,深圳大学,前20%
2023,0831 生物医学工程,重庆大学,前30%
2023,0831 生物医学工程,同济大学,前30%
2023,0831 生物医学工程,北京协和医学院,前30%
2023,0831 生物医学工程,西北工业大学,前30%
2023,0831 生物医学工程,哈尔滨工业大学,前30%
2023,0831 生物医学工程,苏州大学,前30%
2023,0831 生物医学工程,中国人民解放军陆军军医大学,前30%
2023,0831 生物医学工程,华东理工大学,前30%
2023,0831 生物医学工程,中国医科大学,前30%
2023,0831 生物医学工程,暨南大学,前30%
2023,0831 生物医学工程,首都医科大学,前40%
2023,0831 生物医学工程,大连理工大学,前40%
2023,0833 城乡规划学,同济大学,前3%
2023,0833 城乡规划学,东南大学,前3%
2023,0833 城乡规划学,清华大学,前7%
2023,0833 城乡规划学,重庆大学,前7%
2023,0833 城乡规划学,西安建筑科技大学,前7%
2023,0833 城乡规划学,天津大学,前12%
2023,0833 城乡规划学,南京大学,前12%
2023,0833 城乡规划学,中山大学,前12%
2023,0833 城乡规划学,华中科技大学,前12%
2023,0833 城乡规划学,华南理工大学,前20%
2023,0833 城乡规划学,山东建筑大学,前20%
2023,0833 城乡规划学,武汉大学,前20%
2023,0833 城乡规划学,哈尔滨工业大学,前20%
2023,0833 城乡规划学,深圳大学,前20%
2023,0833 城乡规划学,北京工业大学,前20%
2023,0833 城乡规划学,湖南大学,前20%
2023,0833 城乡规划学,苏州科技大学,前30%
2023,0833 城乡规划学,浙江工业大学,前30%
2023,0833 城乡规划学,北京林业大学,前30%
